Ticker,2023-12-29
BLDR,166.94000244140625
GIS,58.29214096069336
PBF,40.644039154052734
LKQ,44.48334884643555
V,256.0249328613281
LBRT,17.396766662597656
MCD,281.3244934082031
ANET,58.877498626708984
CWST,85.45999908447266
FFIV,178.97999572753906
ODFL,199.89337158203125
BA,260.6600036621094
EPC,34.9073486328125
NOC,451.0934753417969
INCY,62.790000915527344
FOXA,28.795989990234375
DELL,73.66665649414062
DD,30.784006118774414
SPSC,193.83999633789062
INVH,31.3778018951416
PBI,4.084112644195557
GLD,191.1699981689453
AMBA,61.290000915527344
SHOP,77.9000015258789
GOOGL,138.54490661621094
IBKR,20.467557907104492
WWW,8.416912078857422
AWK,125.10497283935547
WDC,39.414146423339844
VCLT,71.17168426513672
MCO,383.7091064453125
FSLR,172.27999877929688
LIND,11.270000457763672
NUE,168.18740844726562
BG,94.25035858154297
CTVA,46.78434371948242
ASML,742.804931640625
HIG,77.32354736328125
OII,21.280000686645508
ALB,139.03514099121094
SYK,293.2104187011719
CTAS,147.9061737060547
NFLX,48.6879997253418
WAB,125.48725128173828
ICHR,33.630001068115234
MCK,458.4946594238281
BKH,48.85458755493164
KIM,19.208026885986328
LLY,573.89453125
DLR,125.73169708251953
IFF,77.29036712646484
META,351.20391845703125
LIN,399.0298156738281
TENB,46.060001373291016
VECO,31.030000686645508
AVPT,8.210000038146973
WYNN,89.05884552001953
SLQD,44.97996520996094
WERN,40.7376708984375
STE,215.57884216308594
XYZ,77.3499984741211
BKNG,139.28677368164062
PM,85.76631164550781
TKO,80.240966796875
HPQ,27.42730140686035
PEG,56.92960739135742
TTWO,160.9499969482422
MTH,82.89893341064453
WELL,86.26609802246094
MDLZ,67.7708511352539
AXON,258.3299865722656
APPN,37.65999984741211
ARES,111.31535339355469
YELP,47.34000015258789
PUMP,8.380000114440918
GOOG,139.78240966796875
MDB,408.8500061035156
HLIT,13.039999961853027
ACMR,19.540000915527344
DASH,98.88999938964844
TROW,96.47562408447266
MIRM,29.520000457763672
MUR,38.85556411743164
NVDA,49.49174880981445
AMD,147.41000366210938
DUK,89.2188491821289
VSAT,27.950000762939453
ADPT,4.900000095367432
INTU,614.20458984375
MGY,20.168190002441406
AMZN,151.94000244140625
CVX,135.34014892578125
VRNS,45.279998779296875
DPZ,398.4299621582031
KHC,32.74074172973633
INSM,30.989999771118164
RVMD,28.68000030517578
MD,9.300000190734863
WRB,44.755741119384766
MXL,23.770000457763672
OMC,80.11084747314453
HCA,266.1864013671875
ABT,104.71883392333984
GLW,28.975181579589844
ARQT,3.2300000190734863
XENE,46.060001373291016
SUSC,21.09714698791504
CYTK,83.48999786376953
IP,32.96427917480469
RAMP,37.880001068115234
SGRY,31.989999771118164
DHR,228.42156982421875
HISF,40.31776809692383
OXY,57.22068405151367
IEX,210.37149047851562
VRDN,21.780000686645508
UBER,61.56999969482422
DOC,17.009258270263672
GD,247.2404022216797
PCVX,62.79999923706055
AAPL,190.5504608154297
CI,287.0932922363281
LNTH,62.0
AVB,172.90159606933594
CDE,3.259999990463257
WDAY,276.05999755859375
SKOR,43.06511306762695
AMCR,44.074344635009766
EQR,55.76712417602539
CARR,55.9557991027832
OKE,62.68518829345703
HL,4.7631330490112305
ADNT,36.36000061035156
VIAV,10.069999694824219
GTLS,136.3300018310547
TPH,35.400001525878906
EBAY,42.004539489746094
CHD,92.06867218017578
TER,107.56243896484375
NSC,225.28211975097656
BDX,183.32957458496094
AMAT,159.02212524414062
NDAQ,56.45323181152344
CRM,259.33258056640625
MRSH,181.93899536132812
MGNI,9.34000015258789
ENOV,56.02000045776367
LNT,47.52116775512695
O,50.65460205078125
IGSB,46.571414947509766
POOL,385.00396728515625
ISTB,43.45247268676758
UCTT,34.13999938964844
KBH,60.358333587646484
APD,258.1552734375
CF,75.28424072265625
TTMI,15.8100004196167
POWI,79.3162612915039
PAYC,203.0327606201172
DHT,8.505207061767578
CAH,97.48932647705078
GEO,10.829999923706055
FAST,30.84174919128418
GLNG,21.493919372558594
IRM,65.14137268066406
SMPL,39.599998474121094
UNH,501.9930419921875
GNRC,129.24000549316406
FTNT,58.529998779296875
TSLA,248.47999572753906
ATO,109.80844116210938
ES,55.59727478027344
STEP,30.194623947143555
CPRT,49.0
EYE,20.93000030517578
SHOO,39.847206115722656
AHCO,7.289999961853027
CMCSA,37.562686920166016
HWM,53.78127670288086
DDOG,121.37999725341797
HPE,15.995863914489746
AIG,64.5614013671875
BIIB,258.7699890136719
SSRM,10.760000228881836
ALKS,27.739999771118164
QLYS,196.27999877929688
HLF,15.260000228881836
KMI,15.806321144104004
ALGN,274.0
USIG,46.26140213012695
T,14.793895721435547
POWL,29.1440486907959
CPT,91.1106185913086
PWP,11.830438613891602
RYTM,45.970001220703125
ACGL,70.62322998046875
EOG,111.65596771240234
KO,55.16545867919922
OTIS,86.1156997680664
SANM,51.369998931884766
VWOB,55.64545822143555
MRVL,59.83542251586914
PNR,70.76839447021484
PKG,154.05848693847656
CRWD,255.32000732421875
EMR,93.56877136230469
EA,135.3238983154297
WHD,44.32668685913086
ARWR,30.600000381469727
LUV,27.503494262695312
TECH,76.2916030883789
ADBE,596.5999755859375
TT,239.1394500732422
DAL,39.22272872924805
WEC,77.66934967041016
AXGN,6.829999923706055
PLTR,17.170000076293945
PCAR,91.23933410644531
ORLY,63.33866882324219
GRMN,123.85259246826172
CB,220.92596435546875
CWK,10.800000190734863
NEM,39.6293830871582
AZTA,65.13999938964844
