Ticker,2023-12-29
CARG,24.15999984741211
L,69.13969421386719
EQIX,767.4736938476562
GTX,9.42642307281494
CTVA,46.78434371948242
PAYX,110.9238052368164
UCB,27.15746307373047
CRK,8.850000381469727
XNCR,21.229999542236328
TSN,49.80847930908203
LKQ,44.48334884643555
MXL,23.770000457763672
KBH,60.35832977294922
SRRK,18.799999237060547
CARS,18.96999931335449
RVTY,108.65593719482422
UPST,40.86000061035156
FDP,24.250009536743164
APAM,36.46303176879883
UMBF,80.66900634765625
ANIP,55.13999938964844
HRL,28.95439720153809
SIGI,95.66168975830078
GWW,813.3134765625
PAYC,203.0327606201172
FELE,94.37703704833984
UEC,6.400000095367432
QUBT,0.912999987602234
WDC,39.41414642333984
MIR,10.25
HAE,85.51000213623047
VCTR,32.2139892578125
WTS,204.69158935546875
NTAP,83.9600601196289
OII,21.280000686645508
BKNG,139.28672790527344
CORT,32.47999954223633
FAST,30.841747283935547
NMRK,10.739660263061523
WULF,2.400000095367432
DNTH,10.399999618530272
CTRN,28.280000686645508
SO,64.93122100830078
IFF,77.29035949707031
ODFL,199.89337158203125
RLAY,11.010000228881836
LNTH,62.0
META,351.2039489746094
MYGN,19.13999938964844
KTOS,20.290000915527344
VECO,31.030000686645508
BKH,48.854583740234375
CLSK,11.029999732971191
AAOI,19.31999969482422
AMT,199.7335357666016
BMI,151.8472137451172
NEE,56.84832382202149
BCPC,147.071044921875
SYY,68.26205444335938
ESRT,9.326107025146484
UNFI,16.229999542236328
CNP,26.96409034729004
ABR,11.455636978149414
D,42.2357063293457
SLQD,44.97997283935547
ADI,191.4806671142578
SITC,7.546034812927246
GT,14.31999969482422
ABCB,51.6629753112793
HQY,66.30000305175781
LMT,426.7809448242188
TMO,526.9634399414062
BKD,5.820000171661377
ISTB,43.45246505737305
BGC,7.087967395782471
ESNT,50.85184097290039
TRN,24.055200576782227
PAYS,2.799999952316284
IVR,5.917161464691162
AMCR,44.0743408203125
ATEN,12.744668006896973
FOXA,28.795991897583008
UFPI,122.03052520751952
JRVR,8.963525772094727
DLR,125.73168182373048
RMD,168.53375244140625
HYLS,36.00749206542969
GEN,21.86348533630371
PSA,278.60943603515625
LVS,47.09789276123047
IMXI,22.09000015258789
AAP,57.99980163574219
EW,76.25
SCHW,66.75016784667969
OGS,58.64192962646485
AOSL,26.059999465942383
RWT,5.725176334381104
LUV,27.503496170043945
LHX,201.8184509277344
MTH,82.8989486694336
TDG,896.4923095703125
STNG,57.329345703125
ALGN,274.0
MAC,14.127918243408203
STE,215.578857421875
ASAN,19.01000022888184
SPT,61.43999862670898
APH,48.67831039428711
BSX,57.810001373291016
ZNTL,15.149999618530272
OUST,7.670000076293945
CPRX,16.809999465942383
BLKB,86.69999694824219
TH,9.729999542236328
NOW,141.29800415039062
CPRT,49.0
GSHD,71.74039459228516
GSBC,55.73134613037109
JBHT,195.2043609619141
NAVI,16.700443267822266
RHP,99.15753173828124
SM,36.21147155761719
CWK,10.800000190734863
NWSA,24.090953826904297
MWA,14.015315055847168
SHO,9.90007495880127
LDSF,17.007455825805664
UNH,501.9930419921875
UBSI,34.249698638916016
ESE,116.396484375
TE,1.870000004768372
SYNA,114.08000183105467
ROAD,43.52000045776367
CSX,33.551761627197266
AMD,147.41000366210938
GDEN,36.93900680541992
SLG,40.12885665893555
KREF,10.329242706298828
VRTX,406.8900146484375
SFL,9.493600845336914
BBY,70.13549041748047
BXP,62.24165344238281
AIG,64.56140899658203
ATOM,7.010000228881836
BGS,7.888688564300537
AMPH,61.84999847412109
PTCT,27.559999465942383
FBK,38.47027206420898
ASB,19.63723564147949
PAYO,5.210000038146973
SITM,122.08000183105467
TMDX,78.93000030517578
ELV,453.6773376464844
LRN,59.369998931884766
FFBC,21.801612854003903
NVCR,14.93000030517578
LIN,399.02978515625
DCTH,4.159999847412109
KURA,14.380000114440918
CCRN,22.63999938964844
HCA,266.1864318847656
NVR,7000.4501953125
CIM,11.645468711853027
ADNT,36.36000061035156
AEVA,3.7899999618530273
JBL,126.80496978759766
RUN,19.6299991607666
MNRO,26.091562271118164
MMM,86.31820678710938
YUM,125.10086059570312
COF,126.88224792480467
RAMP,37.880001068115234
AFL,78.60546112060547
SWKS,103.63693237304688
BIPC,32.11172103881836
HUM,444.1957702636719
NVDA,49.49174499511719
ZVRA,6.550000190734863
DNLI,21.459999084472656
CF,75.28424835205078
OPCH,33.689998626708984
MATV,14.045852661132812
FUL,78.95122528076172
ES,55.59727096557617
EXLS,30.850000381469727
LH,221.32296752929688
BG,94.25035095214844
PRAA,26.200000762939453
FRT,93.50999450683594
MCHP,84.97854614257812
AAT,19.583616256713867
AMN,74.87999725341797
LUMN,1.830000042915344
MCK,458.4947204589844
MCHB,9.88407039642334
NTRS,78.96421813964844
FLNG,21.7406005859375
VTC,69.79707336425781
JKHY,158.61959838867188
BLK,772.6390991210938
NWE,45.74672317504883
KW,10.818251609802246
ABT,104.7188491821289
RTX,80.43789672851562
LCII,114.6589126586914
DHC,3.6293787956237793
MDLZ,67.77084350585938
FICO,1164.010009765625
ZD,67.19000244140625
BBIO,40.369998931884766
LGND,71.41999816894531
RNGR,9.832921981811523
ADEA,11.978846549987791
HAL,34.21297073364258
ENR,28.650367736816406
CTOS,6.179999828338623
AVA,31.916763305664062
ATRO,17.420000076293945
CRVS,1.7599999904632568
CFFN,5.653921127319336
XYZ,77.3499984741211
TNGX,9.899999618530272
PSX,123.24114227294922
WSBC,28.24197578430176
URBN,35.689998626708984
CEVA,22.709999084472656
TRIP,21.530000686645508
AUB,33.4525260925293
UNP,233.48062133789065
BE,14.800000190734863
CYTK,83.48999786376953
CHTR,388.6799926757813
URGN,15.0
EXPO,85.2791519165039
O,50.654598236083984
INVA,16.040000915527344
SCVL,28.46195602416992
VSTM,8.140000343322754
APD,258.1552429199219
VITL,15.6899995803833
HAS,46.52817916870117
LYV,93.5999984741211
ALL,133.79554748535156
RMBS,68.25
DIOD,80.5199966430664
XYL,111.39832305908205
NGNE,19.3799991607666
TNDM,29.57999992370605
SFST,37.09999847412109
HGV,40.18000030517578
VIR,10.0600004196167
MO,34.093318939208984
OUT,11.988572120666504
EAT,43.18000030517578
DECK,111.40499877929688
ACAD,31.309999465942383
SLV,21.780000686645508
ACRE,7.621963977813721
FTAI,45.24390411376953
SUSC,21.09714698791504
FBP,15.354589462280272
IQV,231.3800048828125
WNC,24.148067474365234
CAKE,33.20075607299805
KEY,12.917922019958496
APA,32.63605117797852
EXPI,14.842652320861816
GBX,41.7764892578125
CWH,24.82352066040039
GIS,58.29214859008789
USTB,44.46988677978516
LMND,16.1299991607666
HLF,15.260000228881836
DRH,8.590688705444336
CCL,18.454694747924805
FFIV,178.97999572753906
MTB,127.92417907714844
LBRT,17.396766662597656
USIG,46.26140594482422
FEMB,25.53407859802246
MRK,101.5263442993164
ON,83.52999877929688
HL,4.763133049011231
PRTA,36.34000015258789
SEI,7.482340335845947
JBLU,5.550000190734863
TPL,169.97560119628906
AGIO,22.270000457763672
MNST,57.61000061035156
PYPL,61.08342361450195
COST,651.9501342773438
ARVN,41.15999984741211
SFNC,17.993778228759766
MLI,45.87742233276367
SLP,44.55523300170898
ENOV,56.02000045776367
CNO,26.759845733642575
FSLR,172.27999877929688
USAU,4.25
CPT,91.11060333251952
PODD,216.97999572753903
GRMN,123.85259246826172
KO,55.16545104980469
BYRN,6.389999866485596
WRB,44.7557373046875
SB,3.5938234329223637
MPC,141.52999877929688
CMG,45.739200592041016
AIZ,162.6993408203125
MGTX,7.019999980926514
MSFT,369.6719055175781
HNRG,8.84000015258789
NUS,18.35015106201172
LXP,43.34151458740234
TROW,96.47562408447266
TMHC,53.34999847412109
HII,247.62570190429688
NKE,103.60148620605467
COP,108.28990936279295
ED,84.27827453613281
POWI,79.31626892089844
ADP,221.19430541992188
HP,32.94648742675781
CNNE,18.32978057861328
HNI,39.16057205200195
DNOW,11.31999969482422
DCH,8.8100004196167
SR,56.50791549682617
FOLD,14.1899995803833
BF-B,53.88511657714844
GDYN,13.329999923706056
BALL,55.77457046508789
CNC,74.20999908447266
TGTX,17.079999923706055
AEP,74.82141876220703
BRSL,20.51996612548828
FANG,143.51190185546875
SONO,17.139999389648438
EG,340.5013427734375
ACHR,6.139999866485596
TDW,72.11000061035156
PH,450.4405517578125
MIRM,29.520000457763672
USLM,45.818946838378906
LIND,11.270000457763672
RCUS,19.100000381469727
CXW,14.529999732971191
IGSB,46.571407318115234
RILY,20.202577590942383
SBGI,11.175019264221191
TMUS,154.8274383544922
KMX,76.73999786376953
IDYA,35.58000183105469
HPP,64.00133514404297
CLMT,17.8700008392334
COHU,35.38999938964844
BCO,86.00350952148438
HLIT,13.039999961853027
PLAY,53.84999847412109
VCYT,27.51000022888184
IMMR,6.505853652954102
PANL,7.384284019470215
KSS,24.631492614746094
AI,28.709999084472656
ARKO,7.844433307647705
DD,30.78400421142578
XPRO,15.920000076293944
LII,438.3572082519531
VERX,26.940000534057617
ASGN,96.16999816894533
FTNT,58.52999877929688
NWS,25.278234481811523
GL,119.08329010009766
HCC,59.72548675537109
AIR,62.400001525878906
LPG,34.88214111328125
PLTR,17.170000076293945
ETN,234.1254730224609
EBC,13.285338401794434
RF,17.579286575317383
TRVI,1.340000033378601
ACGL,70.62322998046875
ABBV,142.1218719482422
AMCX,18.790000915527344
NOG,32.65494537353516
GSAT,29.100000381469727
SLDB,6.139999866485596
TROX,12.665838241577148
LEN,139.43301391601562
PUMP,8.380000114440918
TDY,446.2900085449219
NMIH,29.68000030517578
PAR,43.540000915527344
